id,category,product_url,name,ingredients
41,Pore_strips,https://www.ewg.org/skindeep/products/923152-Not_a_Branded_Item_Charcoal_Detoxifying_Bunny_Nose_Pore_Strips_2020_formulation/,Not a Branded Item Charcoal Detoxifying Bunny Nose Pore Strips (2020 formulation),"ALCOHOL DENAT., WATER, PVP, VP/VA COPOLYMER, 1,2-HEXANEDIOL, TITANIUM DIOXIDE (CI 77891), HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, ALOE BARBADENSIS LEAF EXTRACT, DIMETHICONE, POLYSORBATE 60, DIPOTASSIUM GLYCYRRHIZATE, SILICA, SORBITAN SESQUIOLEATE, CHARCOAL POWDER, TOCOPHERYL ACETATE, HYDROXYACETOPHENONE."
42,Pore_strips,https://www.ewg.org/skindeep/products/1048381-The_Creme_Shop_Bye_Bye_Blackheads_Deep_Cleansing_Printed_Clarifying_Pore_Strips_Moo_Berry/,"The Creme Shop Bye Bye Blackheads Deep Cleansing Printed Clarifying Pore Strips, Moo Berry","PVP, AQUA / WATER, GLYCERIN, BUTYLENE GLYCOL, VP/VA COPOLYMER, PEG-12 DIMETHICONE, KAOLIN, TITANIUM DIOXIDE, HYDROXYACETOPHENONE, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, LAVANDULA ANGUSTIFOLIA (LAVENDER) FLOWER EXTRACT, MENTHA PIPERITA (PEPPERMINT) LEAF EXTRACT, FREESIA REFRACTA EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF EXTRACT, ALOE BARBADENSIS LEAF EXTRACT"
43,Pore_strips,https://www.ewg.org/skindeep/products/1049035-Spa_Scriptions_Spascriptions_Cleansing_Nose_Strips_Charcoal/,"Spascriptions Cleansing Nose Strips, Charcoal","AQUA (WATER), POLYVINYL ALCOHOL, BUTYLENE GLYCOL, GLYCERIN, PROPYLENE GLYCOL, TREHALOSE, CHARCOAL POWDER, BETAINE, PHENOXYETHANOL, PANTHENOL, HYDROXYETHYLCELLULOSE, SODIUM HYALURONATE, CARBOMER, TRIETHANOLAMINE, ALLANTOIN, DIPOTASSIUM GLYCYRRHIZATE"
44,Pore_strips,https://www.ewg.org/skindeep/products/964771-Global_Beauty_Care_Cleansing_Nose_Strips_Charcoal/,"Global Beauty Care Cleansing Nose Strips, Charcoal","AQUA (WATER), POLYVINYL ALCOHOL, BUTYLENE GLYCOL, GLYCERIN, PROPYLENE GLYCOL, TREHALOSE, CHARCOAL POWDER, BETAINE, PHENOXYETHANOL, PANTHENOL, HYDROXYETHYLCELLULOSE, SODIUM HYALURONATE, CARBOMER, TRIETHANOLAMINE, ALLANTOIN, DIPOTASSIUM GLYCYRRHIZATE."
45,Pore_strips,https://www.ewg.org/skindeep/products/1052343-Ryshi_Deep_Action_Pore_Cleansing_Nose_Strips/,Ryshi Deep Action Pore Cleansing Nose Strips,"ALCOHOL DENAT., VINYL CAPROLACTAM/VP/D IMETHYLAMINOETHY L METHACRYLATE COPOLYMER, WATER, SILICA, PEG-12 DIMETHICONE, PEG-12 ALLYL ETHER, PEG-12, ALLANTOIN, DIPOTASSIUM GLYCYRRHIZATE, TITANIUM DIOXIDE (CI 77891), FRAGRANCE, LIMONENE"
46,Pore_strips,https://www.ewg.org/skindeep/products/886246-Up__Up_Deep_Cleaning_Pore_Strips_2019_formulation/,Up & Up Deep Cleaning Pore Strips (2019 formulation),"SODIUM POLYACRYLATE, WATER, SILICA, BETAINE, TITANIUM DIOXIDE, PHENOXYETHANOL, FRAGRANCE, PEG-10 LAURATE, METHYLPARABEN, BUTYLENE GLYCOL, SAXIFRAGA SARMENTOSA EXTRACT."
47,Pore_strips,https://www.ewg.org/skindeep/products/4420784-Absolute_New_York_Pore_Strips_Tea_Tree__Aloe_/,"Absolute New York Pore Strips, Tea Tree & Aloe","PVP, Water, PEG-12 Dimethicone, VP/VA Copolymer, Kaolin, Propylene Glycol, Phenoxyethanol, Salicylic Acid, Butylene Glycol, CI 42090, CI 19140, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Aloe Ferox Leaf Extract"
48,Pore_strips,https://www.ewg.org/skindeep/products/992396-Earth_Therapeutics_Clari_T_Deep_Cleaning_Pore_Purifying_Nose_Strips/,Earth Therapeutics Clari T+ Deep Cleaning Pore Purifying Nose Strips,"VINYL CAPROLACTAM/ VP/ DIMETHYLAMINOETHYL METHACRYLATE COPOLYMER, SILICA, PEG-12, DIMETHICONE, AQUA/WATER, CHARCOAL POWDER, TITANIUM DIOXIDE, DIPOTASSIUM GLYCYRRHIZATE, CAMELLIA SINENSIS [GREEN TEA] LEAF EXTRACT, MELALEUCA ALTERNIFOLIA [TEA TREE] EXTRACT, BUTYLENE GLYCOL, ALLANTOIN, ALOE BARBADENSIS [ALOE VERA] LEAF JUICE POWDER, HAMAMELIS VIRGINIANA [WITCH HAZEL] EXTRACT, TOCOPHERYL ACETATE [VITAMIN E], IRON OXIDES, FRAGRANCE, PHENOXYETHANOL"
49,Pore_strips,https://www.ewg.org/skindeep/products/1046785-Neat__Easy_Deep_Cleansing_Charcoal_Nose_Strips/,Neat & Easy Deep Cleansing Charcoal Nose Strips,"AQUA/WATER/EAU, POLYVINYL ALCOHOL, GLYCERIN, PROPYLENE GLYCOL, HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF EXTRACT, CHARCOAL POWDER, PARFUM/FRAGRANCE, DIPOTASSIUM GLYCYRRHIZINATE, PHENOXYETHANOL"
50,Pore_strips,https://www.ewg.org/skindeep/products/1059664-Formula_1006_Formula1006_Down_To_The_Pore_Blackhead_Banishing_Pore_Strips_Charcoal__Witch_Hazel/,FORMULA 10.0.6 Formula10.0.6 Down To The Pore Blackhead Banishing Pore Strips Charcoal + Witch Hazel,"PVP, VP/VA Copolymer, Water, Glycerin, Bentonite, Charcoal Powder, Polyvinyl Alcohol, Kaolin, Moroccan Lava Clay, Hamamelis Virginiana (Witch Hazel) Bark/Leaf/Twig Extract, Aloe Barbadensis Leaf Extract, Phenoxyethanol, Butylene Glycol, Potassium Sorbate, 1,2-Hexanediol, Menthol, Sodium Hydroxide, Sodium Dehydroacetate, Dipotassium Glycyrrhizate, Titanium Dioxide."
