id,category,product_url,name,ingredients,status
45,Toners__astringents,https://www.ewg.org/skindeep/products/6572000-CENCIA_Toner/,C'ENCIA Toner,"Water (Aqua), Butylene Glycol, Alcohol Denat, Glycerin, Glycereth-26, Pentylene Glycol, Niacinamide, Betaine, Chondrus Crispus Extract, C12-14 Alketh-12, Panthenol, Caprylyl Glycol, Saccharum Officinarum (Sugarcane) Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, 1,2-Hexanediol, Ethylhexylglycerin, Adenosine, Xanthan Gum, Biosaccharide Gum-1, Cedrus Atlantica Bark Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Salvia Sclarea (Clary) Oil, Maltodextrin, Sodium Hyaluronate, Hydrolyzed Vegetable Protein, Lepidium Meyenii Root Extract, Portulaca Oleracea Extract, Lycium Chinense Fruit Extract, Tocopherol, Camellia Sinensis Leaf Extract, Beta-Glucan, Sorbitan Laurate, Mentha Viridis (Spearmint) Extract, Origanum Vulgare Leaf Extract, Dipropylene Glycol, Melissa Officinalis Extract, Honey Extract, Hydroxyethylcellulose, Rosmarinus Officinalis (Rosemary) Leaf Extract, Acetyl Dipeptide-1 Cetyl Ester, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Acetyl Tyrosine, Paeonia Suffruticosa Root Extract, Pueraria Lobata Root Extract, Acetyl Tetrapeptide-5, Acetyl Hexapeptide-8",scraped
46,Toners__astringents,https://www.ewg.org/skindeep/products/6239235-ArctaPHOS_Tonic_Lotion/,ArctaPHOS Tonic Lotion,"Aqua (Water), Propanediol, Glycerin, Saccharide Isomerate, Hydrolyzed Eruca Sativa Leaf, Betaine, Panthenol (Pro Vitamin B5), Hydrolyzed Opuntia Ficus-Indica Flower Extract, Caprylhydroxamic Acid, Sodium Hyaluronate, Sodium PCA, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aloe Barbadensis (Aloe Vera) Leaf Juice, Potassium Sorbate, Polysorbate 20, 1,2-Hexanediol, Ethylhexylglycerin, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Sodium Acetylated Hyaluronate, Hydrolyzed Sodium Hyaluronate, Cucumis Sativus (Cucumber) Fruit Extract, PEG-40 Hydrogenated Castor Oil, Glycyrrhiza Glabra (Licorice) Root Extract, Lavandula Angustifolia (Lavender) Oil, Pelargonium Graveolens Oil, Chamomilla Recutita (Matricaria) Flower Extract, Citric Acid, Sodium Citrate, Sodium Benzoate, Sodium Carboxymethyl Beta-Glucan, Xanthan Gum, Glyceryl Caprylate, Pseudoalteromonas Ferment Extract",scraped
47,Toners__astringents,https://www.ewg.org/skindeep/products/996046-Rejuva_Minerals_Gentle_Clarifying_Toner_Pads/,Rejuva Minerals Gentle Clarifying Toner Pads,"Aqua (Water), Hamamelis Virginiana (Witch Hazel) Water, Vaccinium Macrocarpon (Cranberry) Fruit Extract*, Vitis Vinifera (White Grape) Juice*, Heptyl Glucoside, Lactobacillus/Punica Granatum Fruit Ferment Extract, Alcohol, Leuconostoc/Radish Root Ferment Filtrate, Saccharum Officinarum (Sugar Cane) Extract, Caprylyl Glycol, Sodium Gluconate, Sodium Hydroxide, Hydrolyzed Opuntia Ficus-Indica Flower Extract, Rosa Damascena Flower Oil, Sodium Hyaluronate (L), Ascorbic Acid (L), Squalane, Camellia Sinensis (Green Tea) Leaf Extract*",scraped
48,Toners__astringents,https://www.ewg.org/skindeep/products/986222-Three_Ships_Calm_Lavender_Hydrosol_Toner/,Three Ships Calm Lavender Hydrosol Toner,"Lavendula Angustofolia (Lavender Floral Water), Aloe Barbadensis (Aloe Vera) Leaf Juice, Hamamelis Virginiana (Alcohol-Free Witch Hazel) Water, Glycerin",scraped
49,Toners__astringents,https://www.ewg.org/skindeep/products/757089-Just_the_Goods_Vegan_Cleansing_Toner_for_Normalsensitive_Skin/,Just the Goods Vegan Cleansing Toner for Normal/sensitive Skin,"alcohol-free hammamelis virginiana (witch hazel) water (0.15% benzoic acid) / hammamelis virginiana (eau d'hamamélis virginiana sans alcool) water (0.15% acide benzoïque),  vegetable glycerine / glycérine végétale",scraped
50,Toners__astringents,https://www.ewg.org/skindeep/products/1072873-Inna_Organic_Frankincense_Boosting_Revitalizing_Toner/,Inna Organic Frankincense Boosting Revitalizing Toner,"AQUA, HORDEUM VULGARE LEAF JUICE*, BOSWELLIA CARTERII DISTILLATE*, ALOE BARBADENSIS LEAF JUICE*, BETAINE, GLYCERIN, PROPANEDIOL, SODIUM LEVULINATE, OLEA EUROPAEA (OLIVE) LEAF EXTRACT, SODIUM ANISATE, SODIUM DEHYDROACETATE, DIPOTASSIUM GLYCYRRHIZATE, CITRIC ACID",scraped
51,Toners__astringents,https://www.ewg.org/skindeep/products/1750547-Knours_Pore_Control_Resurfacing_Exfoliation_Pads_Pink/,"Knours. Pore Control Resurfacing Exfoliation Pads, Pink","water, butylene glycol, glycerin, dipropylene glycol, 1,2-hexandiol, sodium citrate, hydroxyacetophenone, citric acid, glycereth-25 PCA isostearate, zea mays (corn) kernel extract, ethylhexylglycerin, hydroxyethylcellulose, disodium EDTA, allantoin, alaria esculenta extract, panthenol, kaempferia galanga root extract, fructan, capryloyl salicylic acid, glucose",scraped
52,Toners__astringents,https://www.ewg.org/skindeep/products/966754-Honest_Beauty_Pollution_Solution_Purifying_Toner/,Honest Beauty Pollution Solution Purifying Toner,"Water (Aqua/Eau), Glycerin, Propanediol, Zinc PCA, Crypthecodinium Cohnii Extract, Phyllostachys Bambusoides Juice, Sea Water, Leuconostoc/Radish Root Ferment Filtrate, Hydroxyacetophenone;1,2-Hexanediol, Caprylyl Glycol",scraped
53,Toners__astringents,https://www.ewg.org/skindeep/products/768070-Knours_DoubleDuty_Mist/,Knours. Double-Duty Mist,"Aloe Barbadensis Leaf Juice, C13-15 Alkane, Simmondsia Chinensis (Jojoba) Seed Oil, Propanediol, Glycerin, Water / Aqua / Eau , Rosa Damascena Callus Culture Extract, Myrothamnus Flabellifolia Callus Culture Extract, Caprylyl Glycol, 1,2-Hexanediol Scutellaria Baicalensis Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polygonum Cuspidatum Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Chamomilla Recutita (Matricaria) Flower Extract, Centella Asiatica Extract, Camellia Sinensis Leaf Extract, Sucrose, Zanthoxylum Piperitum Fruit Extract, Usnea Barbata (Lichen) Extract, Pulsatilla Koreana Extract, Tocopherol, Pelargonium Graveolens Leaf Oil, Citric Acid",scraped
54,Toners__astringents,https://www.ewg.org/skindeep/products/1068554-Heritage_Store_Rosewater__Vinegar_Exfoliating_Toner/,Heritage Store Rosewater & Vinegar Exfoliating Toner,"PURIFIED WATER*, ORGANIC PYRUS MALUS (APPLE) CIDER VINEGAR (WITH THE MOTHER) AND ROSA DAMASCENA (HYDROESSENTIAL ROSE) FLOWER OIL",scraped
55,Toners__astringents,https://www.ewg.org/skindeep/products/992766-Amber_Budd_Balance_Skin_Toner_for_Oily_and_Combination_Skin/,Amber Budd Balance Skin Toner for Oily and Combination Skin,"Aqua (Purified Water), Hamamelis Virginiana (Witch Hazel)",scraped
56,Toners__astringents,https://www.ewg.org/skindeep/products/1254734-Chloe__Chad_Rosemary_Toner/,Chloe + Chad Rosemary+ Toner,"Rosemary, Aloe Barbadenisis, Thymus Vulgaris, Ocimum Basilicum, water, Chamomile Recutita, Pyrus Malus (apple)",scraped
57,Toners__astringents,https://www.ewg.org/skindeep/products/1008950-eau_thermale_Avene_Thermal_Spring_Water_Soothing_Calming_Facial_Mist_Spray_for_Sensitive_Skin_5_floz/,"Eau Thermale Avene Thermal Spring Water, Soothing Calming Facial Mist Spray for Sensitive Skin, 5 fl.oz.","WATER (AVNE THERMAL SPRING WATER), NITROGEN",scraped
58,Toners__astringents,https://www.ewg.org/skindeep/products/998853-TN_Dickinsons_Witch_Hazel_99_Natural_Astringent_Spray/,T.N. Dickinson's Witch Hazel 99% Natural Astringent Spray,"WITCH HAZEL, ALOE BARBADENSIS LEAF JUICE",scraped
59,Toners__astringents,https://www.ewg.org/skindeep/products/4638415-Murad_by_Murad__Hydrating_Toner_/,"Murad by Murad , Hydrating Toner","Water/aqua/eau, butylene glycol, hamamelis virginiana (witch hazel) water, urea, yeast amino acids, trehalose, inositol, taurine, betaine, chondrus crispus (carrageenan) extract, prunus persica (peach) fruit extract, anthemis nobilis flower extract",scraped
60,Toners__astringents,https://www.ewg.org/skindeep/products/999889-Now_Solutions_Magnesium_Topical_Spray/,Now Solutions Magnesium Topical Spray,WATER AND MAGNESIUM CHLORIDE HEXAHYDRATE.,scraped
61,Toners__astringents,https://www.ewg.org/skindeep/products/997853-Natures_Brands_Organic_Face__Body_Toner/,Nature's Brands Organic Face & Body Toner,"Purified water, organic vodka, organic apple cider vinegar (raw, unfiltered), organic olive oil, organic witch hazel, organic horse chestnut, organic geranium oil, organic burdock root, organic green tea, organic rose hip oil.",scraped
62,Toners__astringents,https://www.ewg.org/skindeep/products/980781-Celleanser_Real_Toner_Melaleuca_Alternifolia_Tea_Tree/,"Celleanser Real Toner, Melaleuca Alternifolia (Tea Tree)",Melaleuca Alternifolia (Tea Tree) Extract,scraped
63,Toners__astringents,https://www.ewg.org/skindeep/products/879125-TN_Dickinsons_Witch_Hazel_100_Natural_Astringent_for_Face__Body_2019_formulation/,T.n. Dickinson's Witch Hazel 100% Natural Astringent for Face & Body (2019 formulation),Active Ingredients: ALL NATURAL WITCH HAZEL (CONTAINING NATURAL GRAIN ALCOHOL 14%) 100.0%; Inactive Ingredients:,scraped
64,Toners__astringents,https://www.ewg.org/skindeep/products/507472-Coastal_Classic_Creations_Coastal_Gardens_Rosewater_Toner_2020_formulation/,Coastal Classic Creations Coastal Gardens Rosewater Toner (2020 formulation),Rosa damascena (Rose) Water,scraped
65,Toners__astringents,https://www.ewg.org/skindeep/products/1063363-Foy_FOY_Tariess_Tonic_Natural__Pure_Toning_Facial_Mist/,F.O.Y Tariess' Tonic Natural & Pure Toning Facial Mist,"witch hazel, rosewater, orange blossom water, & orange oil",scraped
66,Toners__astringents,https://www.ewg.org/skindeep/products/966895-Little_Herbs_Co_Cleanse_Facial_Toner/,Little Herbs Co. Cleanse Facial Toner,"Organic witch hazel, apple cider vinegar , tea tree , distilled water, peppermint oil, citrus essential oils",scraped
67,Toners__astringents,https://www.ewg.org/skindeep/products/1066273-Coastal_Classic_Creations_Coastal_Gardens_Rosewater_Toner/,Coastal Classic Creations Coastal Gardens Rosewater Toner,Organic Rosa damascena (Rose) Water,scraped
68,Toners__astringents,https://www.ewg.org/skindeep/products/982927-seed_Advanced_Botanicals_Facial_Toner_Cucumber/,"(Seed) Advanced Botanicals Facial Toner, Cucumber","Aqua (Water), Aloe Barbadensis Leaf Juice, Cucumis Sativus (Cucumber) Distillate, Cucumis Sativus (Cucumber) Fruit Extract, Glycerin, Sodium Benzoate, Gluconolactone.",scraped
69,Toners__astringents,https://www.ewg.org/skindeep/products/941203-Suki_Suki_Naturals_Papaya_Rose_Hydrating_Facial_Mist_2020_formulation/,Suki Suki Naturals Papaya Rose Hydrating Facial Mist (2020 formulation),"Aqua, Rosa Damascena (Rose) Distillate, Rosa Damascena (Rose) Oil, Pelargonium Graveolens (Rose Geranium) Distillate, Aloe Barbadensis Leaf Juice, Carica Papaya (Papaya) Fruit Extract, Glycerin (Vegetable), Rose Damascena Flower (Rose) Oil, Hibiscus Rosa Sinensis Linn (Hibiscus) Petal Powder, Geraniol, Linalool",scraped
70,Toners__astringents,https://www.ewg.org/skindeep/products/3599983-AbsoluteJOI_Balancing_pH_Toner_with_Aloe/,AbsoluteJOI Balancing pH Toner with Aloe,"Aloe Vera (Aloe Barbadensis) Leaf Juice, Water (Aqua), Saccharide Isomerate, Sodium Hyaluronate, Oat (Avena Sativa) Kernel Extract, Sclerotium Gum, Ethylhexylglycerin, Phenoxyethanol, Citric Acid, Sodium Citrate, Potassium Sorbate, Sorbic Acid",scraped
71,Toners__astringents,https://www.ewg.org/skindeep/products/3266034-Fre_I_AM_JOY_100_Natural_Toner/,Fre I AM JOY 100% Natural Toner,"Water, Rose (Rosa Damascena) Flower Water, Aloe Barbadensis Flower Extract, Argan (Argania spinosa) Extract, Argan (Argania spinosa) Oil, Nymphaea Alba Flower Extract, Citrus Reticulata Fruit Extract, Citrus Aurantium Amara Fruit Extract, Citrus Aurantium Sinensis Peel Extract, Rose (Rosa Damascena) Flower Oil",scraped
72,Toners__astringents,https://www.ewg.org/skindeep/products/1854791-Now_Solutions_Rosewater_Rejuvenating_Mist/,Now Solutions Rosewater Rejuvenating Mist,"WATER (AQUA), GLYCERIN, POLYGLYCERYL-10 LAURATE, PHENOXYETHANOL & ETHYLHEXYLGLYCERIN, ROSA DAMASCENA (ROSE) ABSOLUTE.",scraped
73,Toners__astringents,https://www.ewg.org/skindeep/products/960381-Heritage_Store_Rosewater_Toner_Dry_to_Combination_Skin/,"Heritage Store Rosewater Toner, Dry to Combination Skin","PURIFIED WATER*, GLYCERIN (VEGETABLE), SODIUM PCA, SODIUM HYALURONATE (HYALURONIC ACID), ALOE BARBADENSIS (ALOE VERA) LEAF JUICE, CITRIC ACID, POTASSIUM SORBATE AND ROSA DAMASCENA (DAMASK ROSE) FLOWER OIL.",scraped
74,Toners__astringents,https://www.ewg.org/skindeep/products/6931485-Sodashi_Calming_Rose_Face_Mist/,Sodashi Calming Rose Face Mist,"aqua (purified water), rosa damascena (damask rose floral water), prunus dulcis (almond oil polyglycerol), alcohol (ethanol, pure cane spirit), tocopherol (vitamin E), citrus grandis (grapefruit seed extract)",scraped
75,Toners__astringents,https://www.ewg.org/skindeep/products/1080464-Anita_Grant_Organic_Witch_Hazel/,Anita Grant Organic Witch Hazel,HAMAMELIS VIRGINIANA (WITCH HAZEL),scraped
76,Toners__astringents,https://www.ewg.org/skindeep/products/897901-HealingScents_No_Alcohol_Toner_Lavender__2019_formulation/,"Healing-Scents No Alcohol Toner, Lavender  (2019 formulation)","water, witch hazel, calendula, salt, citric acid, potassium sorbate, vegetable glycerin, lavender essential oil, frankincense essential oil.",scraped
77,Toners__astringents,https://www.ewg.org/skindeep/products/1055661-AbsoluteJOI_Absolute_Joi_Balancing_pH_Skin_Toner_with_Aloe/,Absolute Joi Balancing pH Skin Toner with Aloe,"Aloe Vera (Aloe Barbadensis) Leaf Juice, Water (Aqua), Saccharide Isomerate, Sodium Hyaluronate, Oat (Avena Sativa) Kernel Extract, Sclerotium Gum, Ethylhexylglycerin, Phenoxyethanol, Citric Acid, Sodium Citrate, Potassium Sorbate, Sorbic Acid",scraped
78,Toners__astringents,https://www.ewg.org/skindeep/products/1855631-CALM_Skin_Care_Rosemary_Eucalyptus_Facial_Toner/,CALM Skin Care Rosemary Eucalyptus Facial Toner,"Water, Eucalyptus Oil, Rosmarinus (rosemary) officinalis, Lavandula (lavender) Officinalis, Leucidal (radish) Liquid Preservative, Tea Tree (Melaleuca) Oil, Green Tea Extract, Glycerin",scraped
79,Toners__astringents,https://www.ewg.org/skindeep/products/1028613-Moonrise_Creek_Soft_Rose_Face_Astringent/,Moonrise Creek Soft Rose Face Astringent,"Red Rose Water, Witch Hazel, Aloe Vera Gel & Essential Oils",scraped
80,Toners__astringents,https://www.ewg.org/skindeep/products/949278-Artnaturals_Rosewater_Toner_/,artNaturals Rosewater Toner,"Purified Water, Aloe Barbadensis Leaf Juice, Glycerin, Fragrance (Natural Rose), Witch Hazel, Rosa Centifolia (Rose) Flower Water, Citric Acid, Citrus Grandis (Grapefruit) Seed Extract.",scraped
81,Toners__astringents,https://www.ewg.org/skindeep/products/946796-Ajara_Ayurvedic_Beauty_Geraniam_Rose_Hydrating_Toner__2020_formulation/,Ajara Ayurvedic Beauty Geraniam Rose Hydrating Toner  (2020 formulation),"Rosa damascena (Rose) Flower Water*, Pelargonium Roseum (Rose Geranium) Leaf/Flower Water*, Soy Glycerin*",scraped
82,Toners__astringents,https://www.ewg.org/skindeep/products/1042367-Sephora_Collection_Clarifying_Toner_With_Niacinamide_And_Zinc/,Sephora Collection Clarifying Toner With Niacinamide And Zinc,"Aqua (Water), Niacinamide, Zinc Gluconate, Hydroxyacetophenone, 1,2-Hexanediol, Caprylyl Glycol, Sodium Benzoate, Sodium Citrate, Ceratonia Siliqua (Carob) Gum, Xanthan Gum, Citric Acid",scraped
83,Toners__astringents,https://www.ewg.org/skindeep/products/865744-Botanics_Cleansing_Toner/,Botanics Cleansing Toner,"AQUA (WATER), ALCOHOL DENAT., BUTYLENE GLYCOL, GLYCERIN, PHENOXYETHANOL, HIBISCUS SABDARIFFA FLOWER EXTRACT, SODIUM BENZOATE, QUILLAJA SAPONARIA BARK EXTRACT, BENZOIC ACID, DEHYDROACETIC ACID, ETHYLHEXYLGLYCERIN.",scraped
84,Toners__astringents,https://www.ewg.org/skindeep/products/988958-Herbaliz_Moisture_Mist_Rose/,"Herbaliz Moisture Mist, Rose",Rosa Damascena (Bulgarian Rose) Water.,scraped
85,Toners__astringents,https://www.ewg.org/skindeep/products/8823961-Fat_and_the_Moon_Sage__Rose_Face_Mist_Toner_with_CovenMade_Hydrosol/,Fat and the Moon Sage & Rose Face Mist Toner with Coven-Made Hydrosol,"Rose Geranium Hydrosol (Pelargonium graveolens)*, Distilled Water, Jojoba Oil (Simmondsia chinensis)*, Clary Sage Essential Oil (Salvia sclarea)*",scraped
86,Toners__astringents,https://www.ewg.org/skindeep/products/887547-Acure_Organics_Facial_Toner_Normal_to_Oily_Skin_/,"Acure Organics Facial Toner, Normal to Oily Skin","HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT*, AQUA, ROSA DAMASCENA (ROSE) FLOWER WATER*, CHAMOMILLA RECUTITA MATRICARIA (CHAMOMILE) FLOWER EXTRACT*, ASPALATHUS LINEARIS (ROOIBOS) LEAF EXTRACT*, CALENDULA OFFICINALIS (CALENDULA) FLOWER EXTRACT*, VEGETABLE GLYCERIN*",scraped
87,Toners__astringents,https://www.ewg.org/skindeep/products/854498-TN_Dickinsons_Witch_Hazel_Cleansing_Cloths_Aloe_2019_formulation/,"T.n. Dickinson's Witch Hazel Cleansing Cloths, Aloe (2019 formulation)","ALL NATURAL WITCH HAZEL (CONTAINING NATURAL GRAIN ALCOHOL 14%), BENZETHONIUM CHLORIDE, SODIUM BENZOATE, ALOE BARBADENSIS LEAF JUICE.",scraped
88,Toners__astringents,https://www.ewg.org/skindeep/products/1016560-Humphreys_Calm__Condition_Witch_Hazel_With_Aloe_Nourishing_Cleansing_Pads/,Humphreys Calm & Condition Witch Hazel With Aloe Nourishing Cleansing Pads,"CERTIFIED ORGANIC WITCH HAZEL DISTILLATE, PHENOXYETHANOL, SODIUM BENZOATE, CERTIFIED ORGANIC ALOE BARBADENSIS LEAF JUICE, TOCOPHERYL (VITAMIN E) ACETATE",scraped
89,Toners__astringents,https://www.ewg.org/skindeep/products/944212-Dickinsons_Gentle_Balancing_Toner_2020_formulation/,Dickinson's Gentle Balancing Toner (2020 formulation),"NATURAL WITCH HAZEL DISTILLATE, PHENOXYETHANOL, WITCH HAZEL EXTRACT",scraped
90,Toners__astringents,https://www.ewg.org/skindeep/products/830284-Grounded_Sage_Skincare_Facial_Mist_Quick_Spritz_Oil_Fix__2019_formulation/,"Grounded Sage Skincare Facial Mist, Quick Spritz Oil Fix  (2019 formulation)","Hamamelis Virginiana (Witch Hazel) Extract, Lavandula Angustifolia (Lavender) Oil",scraped
91,Toners__astringents,https://www.ewg.org/skindeep/products/969556-Elina_Organics_Botanical_Toner/,Elina Organics Botanical Toner,"Distilled Water, (Rosa Damascena) Rose Distillate, Fulvic Acid, Trifolium Pratense (Red Clover) Extract, Salix Nigra (Black Willow Bark) Extract.",scraped
92,Toners__astringents,https://www.ewg.org/skindeep/products/1045032-Walgreens_Walgreens_Witch_Hazel_for_Face__Body_Astringent/,"Walgreens, Witch Hazel for Face & Body, Astringent",Active Ingredients: Witch hazel 86.0%; Inactive Ingredients: ALCOHOL 14% BY VOLUME,scraped
93,Toners__astringents,https://www.ewg.org/skindeep/products/468325-ARCONA_Cranberry_Toner/,Arcona Cranberry Toner,"Hamamelis Virginiana Extract (Witch Hazel), Rice Milk, Sodium Lactate, Vaccinium Macrocarpon (Cranberry) Extract (Cranberry), Camellia Sinensis (White Tea) Extract (White Tea), Vitis Vinifera (Grape) Seed Extract (Grape), D Alpha Tocopherol Acetate (Vitamin E) (Vitamin E), Citric Acid, Essential Oil",scraped
94,Toners__astringents,https://www.ewg.org/skindeep/products/950941-Breedlove_Beauty_Co_Facial_Toner_Tea_Tree__Witch_Hazel_/,"BreedLove Beauty Co. Facial Toner, Tea Tree & Witch Hazel","Organic Tea Tree Hydrosol, Witch Hazel and Aloe Vera Juice",scraped
95,Toners__astringents,https://www.ewg.org/skindeep/products/4539966-Salud_Lavender_Rose_Floral_Mist_Calming_Hydrating_Toner/,Salud Lavender Rose Floral Mist Calming Hydrating Toner,"rose hydrosol, aloe vera gel, vegetable glycerin, lavender essential oil",scraped
96,Toners__astringents,https://www.ewg.org/skindeep/products/4041740-Wild_Rose_Attunement_Nourishing_Facial_Toner/,Wild Rose Attunement Nourishing Facial Toner,"Hamamelis virginiana distillate, Lavandula angustifolia (lavender) essential oil, Cymbopogon flexuosus (lemongrass) essential oil, Daucus carota (carrot) essential oil*, Pelargonium graveolens essential oil (geranium)*",scraped
97,Toners__astringents,https://www.ewg.org/skindeep/products/1033945-Uriage_Xemose_Moisturizing_Toner/,Uriage Xemose Moisturizing Toner,"Aqua (Water, Eau), Glycerin, Butylene Glycol, Phenoxyethanol, Sodium Hyaluronate, PVP, Benzoic Acid, Tromethamine",scraped
